"","id","date","screen_name","text","pre_processed_text","rt","like"
"77290",77290,2020-04-26,"donand05","@DivaCatrii Emg barbar. Pdhl g taraweh di masjid krna mencegah penyebaran covid19. Tetep bs taraweh dirumah
Rasulullah nangis liat kaumnya barbar  gini <U+2639><U+FE0F>","emg barbar pdhl g taraweh masjid krna mencegah penyebaran covid tetep bs taraweh dirumah rasulullah nangis liat kaumnya barbar gini",0,0
"10709",10709,2020-04-27,"NdaomanuCha","@03__nakula Hei @musniumar tau gk kenapa Vietnam berhasil nanganin Covid19..? Salah satunya krn gk ada Pe Ka Es.. Satunya lagi liat video ini..!
https://t.co/0Q8VKqIbrA","hei tau gk vietnam berhasil nanganin covid salah satunya krn gk pe ka es satunya liat video",0,1
"106164",106164,2020-04-26,"margsr_","@yuvensius_riko1 kapan positif covid-19 ny bro","positif covid ny bro",0,0
"30803",30803,2020-04-27,"ondusoking","@dailynation Cheki ongeeni kuhusu corona. Sonko anafanya kazi.. na Matiangi pia ako busy...nyinyi pia mnaeza kuwa busy.","cheki ongeeni kuhusu corona sonko anafanya kazi na matiangi pia ako busy nyinyi pia mnaeza kuwa busy",0,2
"45137",45137,2020-04-27,"HarimanAz","dilakukan (Triple T) Wabah Covid-19 dengan testing, tracing, treating. secara menyeluruh.
PSBB itu menyiksa, jng kelamaan lagi, Please!","triple t wabah covid testing tracing treating psbb menyiksa jng please",0,0
"20847",20847,2020-04-27,"MeyMeyM98411711","@EnggalPMT Tetap aja ada kemgkinan kalian bawa virus.. atulah...","aja kemgkinan bawa virus atulah",0,0
"39541",39541,2020-04-27,"RMT_Pro","serba serbi

Siang ini cuaca di jalur lintas kendaraan KM Bukittinggi - Medan tepatnya di Jalan By Pass Simpang Taman Gadut begitu terik, Si Raja Siang sepertinya tak mau ambil bagian untuk membuat Covid-19 segera… https://t.co/8KWQ5zpLpY","serba serbi siang cuaca jalur lintas kendaraan km bukittinggi medan tepatnya jalan by pass simpang taman gadut terik si raja siang ambil covid …",0,0
"62325",62325,2020-04-27,"hwabinie","@caratstalk Ntaran aja gmn, abis corona, biar aku bisa beli albumnya, biar aku bisa denger fanchant K-carats di music show wakru mereka promosi<U+0001F62D> suka bgt denger fanchant K-carats huhu","ntaran aja gmn abis corona biar beli albumnya biar denger fanchant k carats music show wakru promosi suka bgt denger fanchant k carats huhu",0,1
"103768",103768,2020-04-26,"ResersepolresS","Personil Polres Sanggau yang tergabung dalam Gugus tugas Covid19 Kab.Sanggau melakukan Penerangan Keliling, Himbauan dan memberikan Masker.
#PenlingPencegahanCopid19
@Kemenkes_RI
@Bareskrim_polri
@Ditreskrim_PoldaKalbar
@BidDokes_PoldaKalbar
@raymond_masengi2000 https://t.co/0oSEC6rb8Y","personil polres sanggau tergabung gugus tugas covid kab sanggau penerangan keliling himbauan masker",0,0
"105544",105544,2020-04-26,"Kimy27198904","Himbauan untuk tidak mudik kepada masyarakat guna cegah penyebaran covid-19
.
.
#BersatuLawanCovid19 https://t.co/uOnPtl6vsQ","himbauan mudik masyarakat cegah penyebaran covid",0,0
"25494",25494,2020-04-27,"cwjawirzs","@mozaddicted knp harus nunggu corona selesai?","knp nunggu corona selesai",0,0
"58013",58013,2020-04-27,"One0991","Ada yang pernah ikut rapid test corona gak?","rapid test corona gak",0,3
"83233",83233,2020-04-26,"yeoppo__","Giliran lg corona bensinna full terus <U+0001F643> https://t.co/7sRTbl9YsD","giliran lg corona bensinna full",0,1
"31221",31221,2020-04-27,"ynewaivatco","@chicohakim dirumah gue jg masih byk yg teraweh mereka sholatnya dempet bgt<U+0001F62D> padahal ibadah dirumah untuk sementara waktu supaya mengurangi penularan corona tp masih ada aja ya yg bandel<U+0001F97A> makanya +62 bukannya makin berkurang yg ada makin banyak yg kena corona karena warga nya pada bandel<U+0001F642>","dirumah gue jg byk yg teraweh sholatnya dempet bgt",0,0
"21612",21612,2020-04-27,"IndonesiaBersu1","Sholat Tarawih di Masjid Tidak Wajib, Terlebih Ditengah Pandemi Covid-19
#terimakasihbpjs #dirumahaja https://t.co/9WCSXR7bqx","sholat tarawih masjid wajib ditengah pandemi covid",0,0
"60987",60987,2020-04-26,"monitorindo","Anies Terbaik Tangani Corona karena Berani Lawan Kebijakan Luhut  https://t.co/tu8LONuE6I #VirusCorona #COVID19 #AniesBaswedan #LuhutPanjaitan","anies terbaik tangani corona berani lawan kebijakan luhut",0,0
"105828",105828,2020-04-26,"unyubabi","DEK SAM KENA VIRUS MAMA MUDA JUGA <U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/h7ebnA1m61","dek sam kena virus mama muda",0,0
"41925",41925,2020-04-27,"aryofandhy","Senin, 27 April 2020

ODP = 1935 (767 dalam pemantauan dan 1168 selesai pemantauan)
OTG = 367 (79 RDT positif)
PDP = 35 (35 hasil lab negatif, 7 dirawat, 23 sembuh, dan 5 meninggal)
POSITIF COVID-19 = 27 (25 dirawat, 2 sembuh, dan 0 meninggal)

#Purworejo #COVID<U+30FC>19 #dirumahaja","senin april odp pemantauan selesai pemantauan otg rdt positif pdp hasil lab negatif dirawat sembuh meninggal positif covid dirawat sembuh meninggal",1,1
"103672",103672,2020-04-26,"NMoekijat","@bos_sir Semoga pandemi Covid19 segera berakhir. Terima kasih banyak utk infonya bang @bos_sir . Selamat menjalankan ibadah puasa. Semoga puasa dan semua amalan serta ibadah kita diterima Allah SWT.  Aamiin <U+0001F932>","semoga pandemi covid terima kasih utk infonya bang selamat menjalankan ibadah puasa semoga puasa amalan ibadah diterima allah swt aamiin",0,2
"106248",106248,2020-04-26,"purnama50741301","Penseterilan dan pendataan pemudik sebelum dimasukan ke karantina oleh tim Relawan Covid19 desa Jambangan..
#RelawanBergerakLawanCovid https://t.co/Migvarvu1d","penseterilan pendataan pemudik dimasukan karantina tim relawan covid desa jambangan",6,7
"82950",82950,2020-04-26,"AndyRaeh","Zile pisi ambazo unazipenda lakn zenyewe hazijali zinakuchukulia kama rafiki ila zinakuita babes kwakeli zinatuchanganya sana..sawaswa saiv na hali hii uwe unakohoa na mafua yani hujui kuwa ni corona au mafua ya kawaida<U+0001F639><U+0001F639><U+0001F639><U+0001F639><U+0001F639>","zile pisi ambazo unazipenda lakn zenyewe hazijali zinakuchukulia kama rafiki ila zinakuita babes kwakeli zinatuchanganya sawaswa saiv na hali hii uwe unakohoa na mafua yani hujui kuwa ni corona au mafua ya kawaida",0,4
"82413",82413,2020-04-26,"BaharaJati","Dari 11 Kabupaten dan Kota di Jambi, Hanya Tanjab Timur yang Masih “Aman” dari Corona https://t.co/JXDTx5Kal0 https://t.co/SkSFi87WL6","kabupaten kota jambi tanjab timur “aman”  corona",0,0
"48678",48678,2020-04-27,"didick44927873","@Kinanti_88 Kamu bertanya mengapa Vietnam ini ekonomi cepat tumbuh?. Pertumbuhanya mengalahkan semua negara ASEAN. 
Hebat dalam mengatasi COVID-19.????

Karena di Vietnam tidak ada pemimpin yg plinplan beserta para pemujanya..dah gitu aja<U+0001F607><U+0001F607><U+0001F607><U+0001F607><U+0001F607>","vietnam ekonomi cepat tumbuh pertumbuhanya mengalahkan negara asean hebat mengatasi covid vietnam pemimpin yg plinplan beserta pemujanya dah gitu aja",0,0
"98420",98420,2020-04-26,"covid19_sarawak","26 APRIL 2020 - PERINTAH KAWALAN PERGERAKAN (PKP). 

Petikan Ucapan YB Dato' Sri Ismail Sabri Bin Yaakob Menteri Kanan (Kluster Keselamatan) Semasa Sidang Media (Non Health) Selepas Mesyuarat Khas Menteri-Menteri Mengenai Pelaksanaan Perintah Kawalan Pergerakan. https://t.co/UKyKgwkYC7","april perintah kawalan pergerakan pkp petikan ucapan yb dato sri ismail sabri bin yaakob menteri kanan kluster keselamatan sidang media non health selepas mesyuarat khas menteri menteri pelaksanaan perintah kawalan pergerakan",0,0
"72052",72052,2020-04-26,"norfaiz","RM1.2 bilion buat ujian saringan COVID-19","rm bilion ujian saringan covid",0,0
"41815",41815,2020-04-27,"iydkmgetouttahr","corona cpt kelar dong aku jg mau dateng ke event :( *kek ada duit aja lu*","corona cpt kelar jg dateng event kek duit aja lu",0,0
"104598",104598,2020-04-26,"moody_drug","@glowlikethatt <U+0001F923><U+0001F923><U+0001F923> masi corona dek astagaa..","masi corona dek astagaa",0,0
"29813",29813,2020-04-27,"Athimukakaran","Intha asingam Ungaluku thevayaa. 
#dmk #dmkfails #corona #TNGovt
#coronavirus https://t.co/qDTSx7FuEK","intha asingam ungaluku thevayaa",0,0
"16366",16366,2020-04-27,"deitch88","@K24Tv alafu shida iko wapi? nyie mareporters  hamna kazi ya kupereka kwa media? mjawahi ona naked people? wacheni kuchafua jina ya kenya. tumeni pesa tukule kwa hii covid-19.9 curfew","alafu shida iko wapi nyie mareporters hamna kazi ya kupereka kwa media mjawahi ona naked people wacheni kuchafua jina ya kenya tumeni pesa tukule kwa hii covid curfew",0,0
"75240",75240,2020-04-26,"harian_riau","Pekanbaru Paling Banyak Penyebaran Corona di Provinsi Riau https://t.co/uvKodoYYoN","pekanbaru penyebaran corona provinsi riau",1,0
"92803",92803,2020-04-26,"MSNindonesia","UPDATE 26 April: Bertambah 275, Total Kasus Covid-19 di RI Jadi 8.882 https://t.co/AHpZklj37v https://t.co/pIb7nhMZBs","update april bertambah total covid ri",0,0
"42293",42293,2020-04-27,"klikdoktercom","Ada sekelompok orang yang berisiko terinfeksi COVID-19 dan disarankan buat nggak berpuasa. Cermati baik-baik ya!
https://t.co/lEuZYPDVLV","sekelompok orang berisiko terinfeksi covid disarankan nggak berpuasa cermati ya",0,1
"74996",74996,2020-04-26,"humasjakfire","Minggu (26/04/2020) Sosialisasi pencegahan penularan Covid-19 dan pencegahan kebakaran, serta nomor telepon Jakarta Siaga 112 kepada warga di Jl. Inspeksi Waduk Pluit, Penjaringan, Jakarta Utara.

#DamkarDKI… https://t.co/tHcMzsxhT1","minggu sosialisasi pencegahan penularan covid pencegahan kebakaran nomor telepon jakarta siaga warga jl inspeksi waduk pluit penjaringan jakarta utara …",0,0
"11343",11343,2020-04-27,"filtaaaaa","@ifoundpil semoga wonpil selalu diberi kesehatan dan bahagia, tetep jadi happy virus buat orang-orang disekitarnya. semoga bisa menghasilkan karya yang lebih banyak sama day6 kedepannya. aamiin <U+0001F60A><U+0001F498>
#HappyWonpilDay #OurHappyPil #DAY6 #<U+B370><U+C774><U+C2DD><U+C2A4>","semoga wonpil kesehatan bahagia tetep happy virus orang orang disekitarnya semoga menghasilkan karya day kedepannya aamiin",0,0
"51742",51742,2020-04-27,"dumai_polsek","Giat pencegahan Covid19 di kecamatan Dumai kota https://t.co/LBPB9UoysL","giat pencegahan covid kecamatan dumai kota",0,0
"10376",10376,2020-04-27,"faseberitadotid","BPJS Kesehatan Luncurkan Skrining Mandiri Covid-19 https://t.co/1BTirzKj8I https://t.co/ErwmRoW5TN","bpjs kesehatan luncurkan skrining mandiri covid",0,0
"12140",12140,2020-04-27,"mayangferya","Semoga dilaknat deh penimbun kaya gini, macam penimbun masker. heran gara-gara corona ini semua aja di timbun. Ga ada otak https://t.co/sERp30qLmU","semoga dilaknat deh penimbun kaya gini penimbun masker heran gara gara corona aja timbun ga otak",0,0
"13315",13315,2020-04-27,"sunat1231","https://t.co/vYLMJlDsVC Terus Meningkat, Ini Perbandingan Kasus Sembuh Corona Selama 1 Minggu Terakhir https://t.co/MxF7OWfbkw https://t.co/CQA5NBLiIl","",0,0
"101996",101996,2020-04-26,"darmonot","#ngabuburit bersama #MAKSI dengan topik VRO #virginredoil rich in #antioxidant utk #perawatankulit #skincare bisa di #beautysalon #di era #COVID19 #COVID19indonesia #Covid_19. Antioksidan tinggi di VRO krn mengandung betakaroten da  Vitamin E tinggi. Daftar ya utk gabung. Tks. https://t.co/mVz6VnngKi","topik vro rich in utk era antioksidan vro krn mengandung betakaroten da vitamin e daftar ya utk gabung tks",0,1
"88602",88602,2020-04-26,"AMRANAL57189583","Bukan PSBB, Semarang Terapkan PKM Lawan Corona Mulai Senin  https://t.co/dnA7i8CokQ","psbb semarang terapkan pkm lawan corona senin",0,0
"4968",4968,2020-04-27,"bosscho1","Aku macam azab datang dari tuhan
Aku deadly virus macam dari wuhan","azab tuhan deadly virus wuhan",0,1
"104410",104410,2020-04-26,"Zul__88","Wabah Covid-19 harus segera bisa ditangani. Bila tidak, banyak masalah baru akan bermunculan. Salah-satunya adalah, HTI.

Mereka sll mencari celah utk bisa masuk.

Aksi bela tauhid dan #.2019GantiPresiden jadi bukti di tunggangi HTI.
#RelawanBergerakLawanCovid https://t.co/dD9jIF6i0p","wabah covid ditangani bermunculan salah satunya hti sll mencari celah utk masuk aksi bela tauhid gantipresiden bukti tunggangi hti",28,43
"22716",22716,2020-04-27,"SinamoJuniper","CIPAYUNG PLUS MEDAN DEKLARASI, TIM SOLIDARITAS PEMANTAU PENANGGULANGAN COVID-19 https://t.co/zZrWqY4UT1","cipayung plus medan deklarasi tim solidaritas pemantau penanggulangan covid",0,0
"106686",106686,2020-04-26,"Densu82","@musniumar Gmn mau hilang ni virus Covid-19 tiap jam dipasok terus <U+0001F601>","gmn hilang ni virus covid jam dipasok",0,0
"88918",88918,2020-04-26,"yellowsbubble","@sveulgwi Bentar lagi, habis Corona selesai","bentar habis corona selesai",0,0
"86238",86238,2020-04-26,"robbiulghofar","@Tnandautami1 Apa itu corona ?","corona",0,0
"6144",6144,2020-04-27,"dakwahpost","yuk baca and retweet : Berita hoax, Pesan Kurma Timur Tengah Membawa Virus Corona https://t.co/HvVvbbTHRb","yuk baca and retweet berita hoax pesan kurma timur membawa virus corona",0,0
"48467",48467,2020-04-27,"PeduliSehat_ID","Supaya kesehatan tetap terjaga dan imun tubuh baik disarankan untuk mengonsumsi vitamin. Gak perlu susah-susah, banyak buah-buahan yang punya kandungan vitamin tinggi buat jadi asupan energi puasamu nih.

#imun #ramadhan #buah #vitamin #virus https://t.co/LHnQLCuA7B","kesehatan terjaga imun tubuh disarankan mengonsumsi vitamin gak susah susah buah buahan kandungan vitamin asupan energi puasamu nih",0,0
"68493",68493,2020-04-26,"PorteerB","@jokowi Loh 1 bln yg lalu katanya corona virus tdk masuk ke indonesia karena jarak dari wuhan terlalu jauh?  Piye iki urusan ne?? 
Ruweeeet","loh bln yg corona virus tdk masuk indonesia jarak wuhan piye iki urusan ne ruweeeet",0,0
"89339",89339,2020-04-26,"loneranger01","2 thn akan dtg bolehlah lepas clear semua corona virus.. https://t.co/zyBcTP3d4F","thn dtg lepas clear corona virus",0,0
"5991",5991,2020-04-27,"EMuchid","@ustadtengkuzul Sudah jgn nyalahin aja cook yg di pikirkan gmna cari solusi bukan nyinyiranmu cook jancok bidangmu nyinyir gak ada hbisnya gak sadar anda itu Uda terbuang dari DPR dan partaimu.... Antek2 orba model Anda ini penyakit yg lebih mematikan di banding covid 19 sadar diri hati busuk","jgn nyalahin aja cook yg pikirkan gmna cari solusi nyinyiranmu cook jancok bidangmu nyinyir gak hbisnya gak sadar uda terbuang dpr partaimu antek orba model penyakit yg mematikan banding covid sadar hati busuk",0,0
"36168",36168,2020-04-27,"RMOLOfficial","Tim Pakar Rampungkan Sistem Satu Pintu Bernama 'Bersatu Melawan Covid-19' https://t.co/rNnqzBsY79","tim pakar rampungkan sistem pintu bernama bersatu melawan covid",0,0
"68968",68968,2020-04-26,"ausafumer1","@HamidMirPAK Olay k pathay ho ap media walay sb haram kha kha k baghairat ho chukay hain. ALLAH kr k in sb hramio ko corona ho or in sa jaan chut jay Pakistan ki","olay k pathay ho ap media walay sb haram kha kha k baghairat ho chukay hain allah kr k in sb hramio ko corona ho or in sa jaan chut jay pakistan ki",0,0
"43984",43984,2020-04-27,"PolsekRasauJaya","Giat penggalangan bantuan sembako dari para donatur dan pendistribusian Paket sembako dari hasil pengumpulan Relawan Covid 19 kewarga Desa pematang tujuh Kec. Rasau… https://t.co/qDDI95ge2A","giat penggalangan bantuan sembako donatur pendistribusian paket sembako hasil pengumpulan relawan covid kewarga desa pematang tujuh kec rasau…",0,0
"100699",100699,2020-04-26,"Prast27403664","@Telkomsel mohon bantuannya kuota edukasi terkait covid 19","mohon bantuannya kuota edukasi terkait covid",0,0
"97440",97440,2020-04-26,"sekpesanggaran","Untuk mengurangi penyebaran pandemi Covid-19
-
Pemerintah Prov. Jawa Timur memantau langsung Pos penyekatan arus mudik di exit Toll Ngawi. Minggu (26/4/2020)
-
#dirumahaja
#polisijatim https://t.co/pmcwT1EO2O","mengurangi penyebaran pandemi covid pemerintah prov jawa timur memantau langsung pos penyekatan arus mudik exit toll ngawi minggu",0,2
"59136",59136,2020-04-27,"babaelba","@prayuani sayang corona yaa hemm","sayang corona yaa hemm",0,0
"5857",5857,2020-04-27,"Dickneyprincess","Kalau sahur gaperna bingung, tinggal angetin pas bukaan,kalau buka harus pinter manage bahan makanan di kulkas,biar semuanya kepake tepat waktu, dan ga terlalu berlebihan, takutnya kebuang, lagi corona gini serba susah emang, jangan sampe buang makanan ya, orang lain mah susah :(","sahur gaperna bingung tinggal angetin pas bukaan buka pinter manage bahan makanan kulkas biar kepake ga takutnya kebuang corona gini serba susah emang sampe buang makanan ya orang mah susah",0,2
"69990",69990,2020-04-26,"FaizanA36934962","@geonews_urdu Yeh masjiden hi Allah kay fazal say corona kay khatmay ka baiis banengi.Allah kay ghar bemari nahi phelatay.","yeh masjiden hi allah kay fazal say corona kay khatmay ka baiis banengi allah kay ghar bemari nahi phelatay",0,0
"64634",64634,2020-04-26,"Mediabualbual","Begini Kata Wako Firdaus Terkait Beberapa RW di Pekanbaru Tolak Sembako untuk Warga Terdampak Covid-19 https://t.co/fdlYtoGAGs","wako firdaus terkait rw pekanbaru tolak sembako warga terdampak covid",0,0
"78311",78311,2020-04-26,"XHSwahili","Kufikia Jumamosi (jana) vifo vya kimataifa kutokana na ugonjwa wa virusi vya COVID-19 viliongezeka zaidi ya 200,000,kulingana na data iliyotolewa na Kituo cha Sayansi na Uhandisi CSSE katika Chuo Kikuu cha Johns Hopkins. https://t.co/GPzh8f70yi","kufikia jumamosi jana vifo vya kimataifa kutokana na ugonjwa wa virusi vya covid viliongezeka zaidi ya kulingana na data iliyotolewa na kituo cha sayansi na uhandisi csse katika chuo kikuu cha johns hopkins",0,0
"48517",48517,2020-04-27,"SankaraT07","@kigogo2014 @RenvaLadislau Waendelee kuficha takwimu za wagonjwa wa covid19","waendelee kuficha takwimu za wagonjwa wa covid",0,0
"21773",21773,2020-04-27,"hoshimochii_","@MasWonu_ Mas lagi corona, gk boleh berkumpul dengan orang banyak :( ayok lgsg KUA aja :(","mas corona gk berkumpul orang ayok lgsg kua aja",0,0
"58746",58746,2020-04-27,"amitkum35044933","#SwasthaBharat #HealthForAll #Lockdown2#UPSDMFightAgainstCorona
#cmouttarpradesh
#UPSDMOfficial
#COVID-19
UPSDM TRAINING PARTNER- MODERN V.R SECURITY FORCE INDIA PVT LTD VARANASI,JAUNPUR https://t.co/cCFJai4r4o","upsdm training partner modern v r security force india pvt ltd varanasi jaunpur",0,1
"17213",17213,2020-04-27,"Uherry14","Ukimwii ulivyo sumbua wakati unaanza jamaa waka buni kinembo cha ukimwi nina uhakika kinembo cha corona kita kuwa kikalii zaidiii niaminini mimii tuendelee kusubirii","ukimwii ulivyo sumbua wakati unaanza jamaa waka buni kinembo cha ukimwi nina uhakika kinembo cha corona kuwa kikalii zaidiii niaminini mimii tuendelee kusubirii",0,15
"103552",103552,2020-04-26,"Shel_06","@Squirrelly_Sour Corona sabke raaz khol raha h bc <U+0001F923>","corona sabke raaz khol raha h bc",0,1
"30415",30415,2020-04-27,"Evan_fg","Dengan kandungan antioksidan, antifungial dan antibakterial, madu dapat membantu menangkal infeksi yang disebabkan oleh penyakit dan virus. https://t.co/DjjPyedz7k","kandungan antioksidan antifungial antibakterial madu membantu menangkal infeksi disebabkan penyakit virus",0,0
